,phrase,label,sentiment,subjectivity,language,count
Googles,Googles,MISC,,,de,2
VW ID.3,VW ID.3,MISC,,,de,2
MG4,MG4,MISC,,,de,2
baden-württembergischen,baden-württembergischen,MISC,,,de,2
Vertrag über die Seegrenze,Vertrag über die Seegrenze,MISC,,,de,2
Biden-Regierung,Biden-Regierung,MISC,,,de,2
Hause,Hause,MISC,0.0,0.0,de,2
Mittwoch Polizeischüsse,Mittwoch Polizeischüsse,MISC,,,de,2
Tankbetrug,Tankbetrug,MISC,,,de,2
Russische Terroristen,Russische Terroristen,MISC,,,de,2
Krieg gegen die Ukraine:,Krieg gegen die Ukraine:,MISC,,,de,2
Erneuerbaren.,Erneuerbaren.,MISC,1.0,0.0,de,2
Amazon Warehouse,Amazon Warehouse,MISC,,,de,2
Deutsche Regas,Deutsche Regas,MISC,,,de,2
COP27-Präsidentschaft,COP27-Präsidentschaft,MISC,,,de,2
Gasverbrauchs.,Gasverbrauchs.,MISC,,,de,2
Energiek…,Energiek…,MISC,,,de,2
Wasserstoff-Aktien,Wasserstoff-Aktien,MISC,,,de,2
En…,En…,MISC,,,de,2
Verbrenner-Fahrverbot?,Verbrenner-Fahrverbot?,MISC,,,de,2
Verbots-Bechluss,Verbots-Bechluss,MISC,,,de,2
CO2-Ausgleich,CO2-Ausgleich,MISC,,,de,2
"SPIEGEL
</li><li>","SPIEGEL
</li><li>",MISC,,,de,2
Konjunkturausblick.,Konjunkturausblick.,MISC,,,de,2
China-Deal:,China-Deal:,MISC,,,de,2
"Campingkocher, Grills","Campingkocher, Grills",MISC,,,de,2
Letzten Generation“,Letzten Generation“,MISC,,,de,2
Zeit für Workouts,Zeit für Workouts,MISC,,,de,2
Internationalen Klimakonferenz COP27,Internationalen Klimakonferenz COP27,MISC,,,de,2
Joggingrunden.,Joggingrunden.,MISC,,,de,2
Fü…,Fü…,MISC,,,de,2
Kohleengpässe.,Kohleengpässe.,MISC,,,de,2
Auftrag des Bundes,Auftrag des Bundes,MISC,,,de,2
N26,N26,MISC,,,de,2
Fa…,Fa…,MISC,,,de,2
Nord-Stream-Leitungen,Nord-Stream-Leitungen,MISC,,,de,2
AfD-Demonstration,AfD-Demonstration,MISC,,,de,2
Billionen,Billionen,MISC,,,de,2
Klimaneutral,Klimaneutral,MISC,,,de,2
"Gas, Strom, Holz, Öl","Gas, Strom, Holz, Öl",MISC,,,de,2
Sabotage-Angriffs,Sabotage-Angriffs,MISC,,,de,2
LNG-Terminal.,LNG-Terminal.,MISC,0.0,0.0,de,2
Rezession.,Rezession.,MISC,,,de,2
Flüssigerdgas.,Flüssigerdgas.,MISC,,,de,2
Schwitzen.,Schwitzen.,MISC,,,de,2
BerlinDer,BerlinDer,MISC,,,de,2
Sachsen,Sachsen,MISC,-0.02692307692307692,0.0,de,2
Regularien,Regularien,MISC,,,de,2
Ein Jahr nach der,Ein Jahr nach der,MISC,,,de,2
Diesel.,Diesel.,MISC,,,de,2
Bundestagswahl,Bundestagswahl,MISC,,,de,2
Bitdefender Home Scanner,Bitdefender Home Scanner,MISC,,,de,2
Kalten Krieg,Kalten Krieg,MISC,,,de,2
CO2-Emissionen.,CO2-Emissionen.,MISC,,,de,2
Heizsaison.,Heizsaison.,MISC,,,de,2
Milliarden-Ruine auf dem Meeresgrund,Milliarden-Ruine auf dem Meeresgrund,MISC,,,de,2
Annexionen,Annexionen,MISC,,,de,2
Google Nest Wifi Pro,Google Nest Wifi Pro,MISC,,,de,2
Gasumlage.,Gasumlage.,MISC,,,de,2
Pol…,Pol…,MISC,,,de,2
Bayern.,Bayern.,MISC,0.0,0.0,de,2
stelleâ€¦,stelleâ€¦,MISC,,,de,2
"Deutschland,","Deutschland,",MISC,,,de,2
Blackout-Angst,Blackout-Angst,MISC,,,de,2
Ene…,Ene…,MISC,,,de,2
australischen,australischen,MISC,,,de,2
Bürokratiehürden,Bürokratiehürden,MISC,,,de,2
Deutscher Gasspeicher-Füllstand,Deutscher Gasspeicher-Füllstand,MISC,,,de,2
"Ukraine,","Ukraine,",MISC,,,de,2
Wie Frostbeulen,Wie Frostbeulen,MISC,,,de,2
Streit um Gaspreisdeckel: Polen,Streit um Gaspreisdeckel: Polen,MISC,,,de,2
LNG-Lieferung,LNG-Lieferung,MISC,,,de,2
Grünen-Gemüter,Grünen-Gemüter,MISC,,,de,2
Dieselpreis,Dieselpreis,MISC,,,de,2
Energiepreiskrise: Preis,Energiepreiskrise: Preis,MISC,,,de,2
Bundesnetzagentur,Bundesnetzagentur,MISC,0.049999999999999996,0.07142857142857142,de,2
Ökostrom-Projekte,Ökostrom-Projekte,MISC,,,de,2
Erdöl-Allianz Opec+,Erdöl-Allianz Opec+,MISC,,,de,2
Streit in,Streit in,MISC,,,de,2
US-amerikanische,US-amerikanische,MISC,,,de,2
Proteste in Ostdeutschland,Proteste in Ostdeutschland,MISC,,,de,2
Anschlag auf die Bahn?,Anschlag auf die Bahn?,MISC,,,de,2
Ostseepipelines,Ostseepipelines,MISC,,,de,2
Wirtschaftsweise Grimm,Wirtschaftsweise Grimm,MISC,,,de,2
Foto:Â Taxi Japan/Getty Images,Foto:Â Taxi Japan/Getty Images,MISC,,,de,2
Wetten,Wetten,MISC,,,de,2
Grundsteuer-Erklärung,Grundsteuer-Erklärung,MISC,,,de,2
Pro Tag,Pro Tag,MISC,,,de,2
Europas Gasinfrastruktur-Betreibern,Europas Gasinfrastruktur-Betreibern,MISC,,,de,2
Dienstagabend he…,Dienstagabend he…,MISC,,,de,2
Tagesspiegel.,Tagesspiegel.,MISC,,,de,2
Bedrängnis.,Bedrängnis.,MISC,0.0,0.5,de,2
Gr…,Gr…,MISC,,,de,2
Gas.,Gas.,MISC,,,de,2
Küppersbusch.,Küppersbusch.,MISC,,,de,2
Friedensnobelpreises,Friedensnobelpreises,MISC,,,de,2
Alarm,Alarm,MISC,,,de,2
Gaspreises.,Gaspreises.,MISC,,,de,2
Bayern Lob,Bayern Lob,MISC,,,de,2
FritzBox,FritzBox,MISC,,,de,2
Haushaltsbereichen,Haushaltsbereichen,MISC,,,de,2
Europäischer Erdgaspreis,Europäischer Erdgaspreis,MISC,,,de,2
Was lange tabu,Was lange tabu,MISC,,,de,2
polnischer,polnischer,MISC,,,de,2
Offshore-Windkraft,Offshore-Windkraft,MISC,,,de,2
schottisches,schottisches,MISC,,,de,2
Mi…,Mi…,MISC,,,de,2
AVM,AVM,MISC,,,de,2
Habeck-Pläne.,Habeck-Pläne.,MISC,,,de,2
Gas sparen:,Gas sparen:,MISC,,,de,2
Dezember-Abschlagszahlungen,Dezember-Abschlagszahlungen,MISC,,,de,2
Auferstehung,Auferstehung,MISC,,,de,2
spanische,spanische,MISC,,,de,2
Kante.,Kante.,MISC,,,de,2
hannoversche,hannoversche,MISC,,,de,2
A…,A…,MISC,,,de,2
ungarischen,ungarischen,MISC,,,de,2
Nord Stream 1.,Nord Stream 1.,MISC,0.7,0.0,de,2
Freude?,Freude?,MISC,,,de,2
Check,Check,MISC,,,de,2
Demonstration: Erneut Tausende Menschen bei Protesten,Demonstration: Erneut Tausende Menschen bei Protesten,MISC,,,de,2
Prime Day,Prime Day,MISC,,,de,2
LNG-Gas,LNG-Gas,MISC,,,de,2
Mutmaßliche Pipeline-Sabotage.,Mutmaßliche Pipeline-Sabotage.,MISC,,,de,2
no…,no…,MISC,,,de,2
AKW-Verlängerung.,AKW-Verlängerung.,MISC,,,de,2
CDU-Landtagsfraktion,CDU-Landtagsfraktion,MISC,,,de,2
Die Stimme Berlins.,Die Stimme Berlins.,MISC,,,de,2
Stromversorgung.,Stromversorgung.,MISC,,,de,2
Der andere Blick,Der andere Blick,MISC,,,de,2
Right Livelihood Award,Right Livelihood Award,MISC,,,de,2
ntv.de.,ntv.de.,MISC,,,de,2
dänischer,dänischer,MISC,,,de,2
Tschechien: Zehntausende,Tschechien: Zehntausende,MISC,,,de,2
C…,C…,MISC,,,de,2
Energiepreisexplosion,Energiepreisexplosion,MISC,,,de,2
Gasspeicher-Füllstand,Gasspeicher-Füllstand,MISC,0.0,0.0,de,2
Ukraine-Konflikt,Ukraine-Konflikt,MISC,,,de,2
"Ukraine-Krieg  BILD
</li><li>Maschinenbaugipfel: Doppelpass  FAZ","Ukraine-Krieg  BILD
</li><li>Maschinenbaugipfel: Doppelpass  FAZ",MISC,,,de,2
Kalter Winter“:,Kalter Winter“:,MISC,,,de,2
Mittwoch.,Mittwoch.,MISC,0.0,0.5,de,2
Dänische,Dänische,MISC,,,de,2
Fridays for Future,Fridays for Future,MISC,,,de,2
"Ja, ich","Ja, ich",MISC,,,de,2
Wi-Fi 6E,Wi-Fi 6E,MISC,,,de,2
Opec-Ölfördermengen,Opec-Ölfördermengen,MISC,,,de,2
CC BY-SA 4.0,CC BY-SA 4.0,MISC,,,de,2
Ostseepipeline Nord Stream 2,Ostseepipeline Nord Stream 2,MISC,,,de,2
Rubel-Anstiegs,Rubel-Anstiegs,MISC,,,de,2
9-Euro-Ticket,9-Euro-Ticket,MISC,,,de,2
Armee,Armee,MISC,,,de,2
Ukraine,Ukraine,MISC,-0.001388888888888889,0.0,de,2
Nord-Stream-Lecks:,Nord-Stream-Lecks:,MISC,,,de,2
Livestream.,Livestream.,MISC,,,de,2
Sind Frauen die besseren Menschen?,Sind Frauen die besseren Menschen?,MISC,,,de,2
Ostsee-Gaspipelines +++ NATO:,Ostsee-Gaspipelines +++ NATO:,MISC,,,de,2
EuGH.,EuGH.,MISC,,,de,2
Deutschland:,Deutschland:,MISC,0.0,0.0,de,2
Europas Wut,Europas Wut,MISC,,,de,2
OPEC-Beschluss,OPEC-Beschluss,MISC,,,de,2
Kotatsu,Kotatsu,MISC,,,de,2
Liveticker: +++ 14:32 Nord Stream-Lecks: Nun,Liveticker: +++ 14:32 Nord Stream-Lecks: Nun,MISC,,,de,2
Heizen.,Heizen.,MISC,,,de,2
"Akw, Ihor Muraschow,","Akw, Ihor Muraschow,",MISC,,,de,2
Sachsen.,Sachsen.,MISC,0.0,0.0,de,2
Zentralheizung.,Zentralheizung.,MISC,,,de,2
Schweiz.,Schweiz.,MISC,,,de,1
Überleben der Menschheit,Überleben der Menschheit,MISC,,,de,1
WärmepumpenPhotovoltaikanlage,WärmepumpenPhotovoltaikanlage,MISC,,,de,1
Pipeline-Sabotage Krieg,Pipeline-Sabotage Krieg,MISC,,,de,1
News im Überblick…,News im Überblick…,MISC,,,de,1
Methan-Quelle,Methan-Quelle,MISC,,,de,1
Diesel,Diesel,MISC,,,de,1
GLOBE,GLOBE,MISC,,,de,1
amerikanischer,amerikanischer,MISC,,,de,1
Energiepreis-Wahnsinn.,Energiepreis-Wahnsinn.,MISC,,,de,1
Frankreich…,Frankreich…,MISC,,,de,1
Spätestens nächstes Jahr,Spätestens nächstes Jahr,MISC,,,de,1
Liveticker: +++ 13:17 Türkei,Liveticker: +++ 13:17 Türkei,MISC,,,de,1
Rubel +++,Rubel +++,MISC,,,de,1
"Weil über die Gaskrise, Fracking","Weil über die Gaskrise, Fracking",MISC,,,de,1
Guterres: „Sind auf dem Highway,Guterres: „Sind auf dem Highway,MISC,,,de,1
Gasimporte.,Gasimporte.,MISC,,,de,1
Hartz-IV-Nachfolger,Hartz-IV-Nachfolger,MISC,,,de,1
"Nord-Stream-Lecks: ""Sprengladung","Nord-Stream-Lecks: ""Sprengladung",MISC,,,de,1
Heißester Sommer in,Heißester Sommer in,MISC,,,de,1
Hessen-Besuch,Hessen-Besuch,MISC,,,de,1
US-Klimaschutz-Offensive.,US-Klimaschutz-Offensive.,MISC,,,de,1
Weltuntergang,Weltuntergang,MISC,,,de,1
"Konferenz für Elektronik,","Konferenz für Elektronik,",MISC,,,de,1
Pipeline-Lecks:,Pipeline-Lecks:,MISC,,,de,1
Krisenplan [premium],Krisenplan [premium],MISC,,,de,1
MÜNCHEN,MÜNCHEN,MISC,,,de,1
Selbst inner…,Selbst inner…,MISC,,,de,1
Electronica 2022,Electronica 2022,MISC,,,de,1
Reiche.,Reiche.,MISC,,,de,1
"Ägypten, Chaos","Ägypten, Chaos",MISC,,,de,1
Brownout?,Brownout?,MISC,,,de,1
Weltklimakonferenz COP27: 2,Weltklimakonferenz COP27: 2,MISC,,,de,1
Ampel und Union,Ampel und Union,MISC,,,de,1
Gas-Import,Gas-Import,MISC,,,de,1
Schuldenregel.,Schuldenregel.,MISC,,,de,1
Weltklimakonferenz 2021,Weltklimakonferenz 2021,MISC,,,de,1
G7-Staatsoberhauptes,G7-Staatsoberhauptes,MISC,,,de,1
No German will freeze,No German will freeze,MISC,,,de,1
Russlands Reaktion,Russlands Reaktion,MISC,,,de,1
Q…,Q…,MISC,,,de,1
Due Diligence,Due Diligence,MISC,,,de,1
Demonstrationen: Mehr,Demonstrationen: Mehr,MISC,,,de,1
Fünf-Minuten-Rede,Fünf-Minuten-Rede,MISC,,,de,1
AFP,AFP,MISC,,,de,1
Greece,Greece,MISC,,,de,1
Handelsblatt Today: Hat,Handelsblatt Today: Hat,MISC,,,de,1
EM 2024,EM 2024,MISC,,,de,1
Weltklimakonferenz: Deutsche Klimaretter.,Weltklimakonferenz: Deutsche Klimaretter.,MISC,,,de,1
AHMAD,AHMAD,MISC,,,de,1
Online-Auktion,Online-Auktion,MISC,,,de,1
Wasserstoff-Abkommen,Wasserstoff-Abkommen,MISC,,,de,1
Treffen der EU-Energieminister:,Treffen der EU-Energieminister:,MISC,,,de,1
Rheinseitenkanal.,Rheinseitenkanal.,MISC,0.0,0.0,de,1
Globale Trends,Globale Trends,MISC,,,de,1
"Ukrainekrieg, Klimawandel…","Ukrainekrieg, Klimawandel…",MISC,,,de,1
UN-Weltklimakonferenz in Ägypten,UN-Weltklimakonferenz in Ägypten,MISC,,,de,1
"Wie für vieles,","Wie für vieles,",MISC,,,de,1
Ampeljünger,Ampeljünger,MISC,,,de,1
Division Ropes,Division Ropes,MISC,,,de,1
COP27: Warum,COP27: Warum,MISC,,,de,1
"Krieg, Energiekrise, geplatzte","Krieg, Energiekrise, geplatzte",MISC,,,de,1
Pariser Abkommens,Pariser Abkommens,MISC,,,de,1
COP27: Die Weltklimakonferenz,COP27: Die Weltklimakonferenz,MISC,,,de,1
Weltklimakonferenz 2015,Weltklimakonferenz 2015,MISC,,,de,1
Greenwashing,Greenwashing,MISC,,,de,1
Musks Twitter.,Musks Twitter.,MISC,,,de,1
LNG-Schiffe auf See,LNG-Schiffe auf See,MISC,,,de,1
Juli Maßnahm…,Juli Maßnahm…,MISC,,,de,1
Echte Kostenfalle:,Echte Kostenfalle:,MISC,,,de,1
Schnäppchenpreis.,Schnäppchenpreis.,MISC,,,de,1
Tag der Konferenz,Tag der Konferenz,MISC,,,de,1
Hoymiles-Wechselrichtern,Hoymiles-Wechselrichtern,MISC,,,de,1
"Inhaltsverzeichnis
Eine kleine Photovoltaikanlage","Inhaltsverzeichnis
Eine kleine Photovoltaikanlage",MISC,,,de,1
Weltrettung.,Weltrettung.,MISC,,,de,1
Ukraine-Kr…,Ukraine-Kr…,MISC,,,de,1
Gastransit,Gastransit,MISC,0.0,0.0,de,1
Junge Niederländer,Junge Niederländer,MISC,,,de-DE,1
"DER SPIEGEL
…","DER SPIEGEL
…",MISC,,,de,1
Vier Löc…,Vier Löc…,MISC,,,de,1
Deutsch: Ihr seid nicht,Deutsch: Ihr seid nicht,MISC,,,de,1
The Coatinc Company: Warum Deutschlands,The Coatinc Company: Warum Deutschlands,MISC,,,de,1
The Coatinc CompanyDeutschlands,The Coatinc CompanyDeutschlands,MISC,,,de,1
"Inhaltsverzeichnis
Überschattet von mehreren globalen Krisen","Inhaltsverzeichnis
Überschattet von mehreren globalen Krisen",MISC,,,de,1
Widerstand gegen Windpark,Widerstand gegen Windpark,MISC,,,de,1
Herrenwaldrückens ent…,Herrenwaldrückens ent…,MISC,,,de,1
Energiespar-Trick:,Energiespar-Trick:,MISC,,,de,1
Tor.,Tor.,MISC,,,de,1
Wärmepumpen-Ampel,Wärmepumpen-Ampel,MISC,,,de,1
"WEB.DE News
</li><li>COP27","WEB.DE News
</li><li>COP27",MISC,,,de,1
Ägypten:,Ägypten:,MISC,,,de,1
acht Jahre die wärms…,acht Jahre die wärms…,MISC,,,de,1
Ukraine-Krieg: Frieden,Ukraine-Krieg: Frieden,MISC,,,de,1
Interaktive Karte,Interaktive Karte,MISC,,,de,1
Krieg +++,Krieg +++,MISC,,,de,1
Krieg +++  n-tv,Krieg +++  n-tv,MISC,,,de,1
Blackout in K…,Blackout in K…,MISC,,,de,1
Fußballweltmeisterschaft,Fußballweltmeisterschaft,MISC,,,de,1
Gasmangel.,Gasmangel.,MISC,,,de,1
Milliarden-Pakete,Milliarden-Pakete,MISC,,,de,1
Echo Dot 5,Echo Dot 5,MISC,,,de,1
Alexa-Lautsprecher.,Alexa-Lautsprecher.,MISC,,,de,1
Methan-Reduktion,Methan-Reduktion,MISC,,,de,1
Hoffnung für Industrie?,Hoffnung für Industrie?,MISC,,,de,1
Wochenhoroskop ab 7.11.,Wochenhoroskop ab 7.11.,MISC,,,de,1
COP27: Was,COP27: Was,MISC,,,de,1
"Krieg, Energiekrise und Inflation","Krieg, Energiekrise und Inflation",MISC,,,de,1
Ein großflächiger Blackout,Ein großflächiger Blackout,MISC,,,de,1
Xbox.,Xbox.,MISC,,,de,1
Grünen-Minister enttäuscht!,Grünen-Minister enttäuscht!,MISC,,,de,1
Tempo-60-Abschnitten,Tempo-60-Abschnitten,MISC,,,de,1
Klimasolidaritätspakt,Klimasolidaritätspakt,MISC,,,de,1
Konferenz.,Konferenz.,MISC,,,de,1
SNB-Präsident,SNB-Präsident,MISC,,,de,1
Analyse: Der Winter,Analyse: Der Winter,MISC,,,de,1
Xbox,Xbox,MISC,,,de,1
Energ…,Energ…,MISC,,,de,1
Ugly Christmas Sweater“,Ugly Christmas Sweater“,MISC,,,de,1
Horror-Szenario,Horror-Szenario,MISC,,,de,1
Ihr Auto.,Ihr Auto.,MISC,,,de,1
"NACHRICHTEN
</li><li>Russland-Ukraine-News","NACHRICHTEN
</li><li>Russland-Ukraine-News",MISC,,,de,1
"SPIEGEL
</li><li>Toch…","SPIEGEL
</li><li>Toch…",MISC,,,de,1
Energieversorgung: Warten,Energieversorgung: Warten,MISC,,,de,1
britischem,britischem,MISC,,,de,1
EU-Kommissionspräsidentin Ursula von der Leyen,EU-Kommissionspräsidentin Ursula von der Leyen,MISC,,,de,1
Krieg Ru…,Krieg Ru…,MISC,,,de,1
Ukraine-News: Verhandlungen – Moskau,Ukraine-News: Verhandlungen – Moskau,MISC,,,de,1
"Inflation, Energi…","Inflation, Energi…",MISC,,,de,1
Flugzeug-Verluste,Flugzeug-Verluste,MISC,,,de,1
Oeklele Iletuplelluueu ulekl Oekl,Oeklele Iletuplelluueu ulekl Oekl,MISC,,,de,1
"Cloud-Migration, Mainframe-Modernisierung","Cloud-Migration, Mainframe-Modernisierung",MISC,,,de,1
WELT-Reporter,WELT-Reporter,MISC,,,de,1
Jahressteuergesetzes,Jahressteuergesetzes,MISC,,,de,1
Gasrabatt.,Gasrabatt.,MISC,,,de,1
Uhr:,Uhr:,MISC,0.7,0.0,de,1
verbergen</li>,verbergen</li>,MISC,,,de,1
Milliardengewinne,Milliardengewinne,MISC,,,de,1
Coronapandemie.,Coronapandemie.,MISC,,,de,1
"Inhaltsverzeichnis
Ukraine-Krieg, Energiekrise, Rekordinflation, drohende Rezession","Inhaltsverzeichnis
Ukraine-Krieg, Energiekrise, Rekordinflation, drohende Rezession",MISC,,,de,1
Bür­ge­r:in­nen­rä­te,Bür­ge­r:in­nen­rä­te,MISC,,,de,1
Böses Blut,Böses Blut,MISC,,,de,1
ersten Winter,ersten Winter,MISC,,,de,1
Die Familienmesse,Die Familienmesse,MISC,,,de,1
HamburgWird,HamburgWird,MISC,,,de,1
Ge…,Ge…,MISC,,,de,1
Strom-und Gaspreisbremse.,Strom-und Gaspreisbremse.,MISC,,,de,1
Sterneköche in der Krise.,Sterneköche in der Krise.,MISC,,,de,1
IFO-Instituts: Energiekrise,IFO-Instituts: Energiekrise,MISC,,,de,1
ISW“-Analyse,ISW“-Analyse,MISC,,,de,1
"Foto:Â dpa)
Frankfurt","Foto:Â dpa)
Frankfurt",MISC,,,de,1
Die Highlights im Video.,Die Highlights im Video.,MISC,,,de,1
Platz.,Platz.,MISC,,,de,1
Neue Trendfrisur,Neue Trendfrisur,MISC,,,de,1
GladbachLIVE.,GladbachLIVE.,MISC,0.0,0.0,de,1
"Ticker  GladbachLIVE
</li><li>Live!","Ticker  GladbachLIVE
</li><li>Live!",MISC,,,de,1
Selenskyj: Krieg,Selenskyj: Krieg,MISC,,,de,1
"NACHRICHTEN
</li><…","NACHRICHTEN
</li><…",MISC,,,de,1
Liveticker: +++ 23:55,Liveticker: +++ 23:55,MISC,,,de,1
Getreide-Abkommen +++,Getreide-Abkommen +++,MISC,,,de,1
ZDF-Doku Geheimsache Katar,ZDF-Doku Geheimsache Katar,MISC,,,de,1
Markus SteilemannDer Covestro-Chef,Markus SteilemannDer Covestro-Chef,MISC,,,de,1
Freistaat,Freistaat,MISC,0.0,0.0,de,1
VfL-Oldies,VfL-Oldies,MISC,,,de,1
TV-Kolumne „Geheimsache Katar“,TV-Kolumne „Geheimsache Katar“,MISC,,,de,1
Chemie-PrÃ¤sidenten gewÃ¤hlt.,Chemie-PrÃ¤sidenten gewÃ¤hlt.,MISC,,,de,1
Wüste.,Wüste.,MISC,,,de,1
Ein WM-Botschafter,Ein WM-Botschafter,MISC,,,de,1
Tag,Tag,MISC,,,de,1
Der Bürgermeister,Der Bürgermeister,MISC,,,de,1
| Tadzio,| Tadzio,MISC,,,de,1
Tweet,Tweet,MISC,,,de,1
Green Innovation Week,Green Innovation Week,MISC,,,de,1
Tag Mandarinen naschst.,Tag Mandarinen naschst.,MISC,,,de,1
plangemÃ¤ss,plangemÃ¤ss,MISC,,,de,1
MLS: Mukhtar,MLS: Mukhtar,MISC,,,de,1
Wirtschaftsminister Habeck,Wirtschaftsminister Habeck,MISC,,,de,1
Wetterfest unterwegs: Regenschirm,Wetterfest unterwegs: Regenschirm,MISC,,,de,1
Prozess nach irrer Verfolgungsjagd,Prozess nach irrer Verfolgungsjagd,MISC,,,de,1
"Tote bei Stadienbauten, Frauenunterdrückung, jetzt Verunglimpfung","Tote bei Stadienbauten, Frauenunterdrückung, jetzt Verunglimpfung",MISC,,,de,1
Ocean Change,Ocean Change,MISC,,,de,1
Nuki Keypad,Nuki Keypad,MISC,,,de,1
Extremwetterkongress zum Handeln,Extremwetterkongress zum Handeln,MISC,,,de,1
Krieg mit Russland,Krieg mit Russland,MISC,,,de,1
Energiepreisdeckel,Energiepreisdeckel,MISC,,,de,1
Kriegsfaktor,Kriegsfaktor,MISC,,,de,1
Hacking-Aktivitäten,Hacking-Aktivitäten,MISC,,,de,1
Okotber,Okotber,MISC,,,de,1
BILD-Heiz-Knigge.,BILD-Heiz-Knigge.,MISC,,,de,1
Schr…,Schr…,MISC,,,de,1
LÃ¶sunâ€¦,LÃ¶sunâ€¦,MISC,,,de,1
Echo dar…,Echo dar…,MISC,,,de,1
Gesundheitswesens.,Gesundheitswesens.,MISC,,,de,1
Regionalliga:,Regionalliga:,MISC,,,de,1
Dschungel.,Dschungel.,MISC,,,de,1
Sind die fetten Jahre vorbei?,Sind die fetten Jahre vorbei?,MISC,,,de,1
Kampf um Gehälter:,Kampf um Gehälter:,MISC,,,de,1
Covid-Infektionsgeschehen,Covid-Infektionsgeschehen,MISC,,,de,1
Versand-Konzern,Versand-Konzern,MISC,,,de,1
News im Üb…,News im Üb…,MISC,,,de,1
Ostdeutschland auf die Strasse.,Ostdeutschland auf die Strasse.,MISC,,,de,1
irischen,irischen,MISC,,,de,1
"NACHRICHTEN
</li><li>Pennsylvania","NACHRICHTEN
</li><li>Pennsylvania",MISC,,,de,1
Ein tätowierter Hüne,Ein tätowierter Hüne,MISC,,,de,1
Hohe Energiepreise: Deutsche Stahlwerke,Hohe Energiepreise: Deutsche Stahlwerke,MISC,,,de,1
Septe…,Septe…,MISC,,,de,1
Der Vorschlag der Wirtschaftsweisen,Der Vorschlag der Wirtschaftsweisen,MISC,,,de,1
Nein danke: Fridays for Future,Nein danke: Fridays for Future,MISC,,,de,1
Atomkraft?,Atomkraft?,MISC,,,de,1
Grüner Kurs,Grüner Kurs,MISC,,,de,1
ntv mobil,ntv mobil,MISC,,,de,1
Bild,Bild,MISC,-1.0,0.0,de,1
Ihr seid auf der Suche,Ihr seid auf der Suche,MISC,,,de,1
ARD-Serien,ARD-Serien,MISC,,,de,1
"Lineares TV:
2,79","Lineares TV:
2,79",MISC,,,de,1
Ein Flugdrache,Ein Flugdrache,MISC,,,de,1
Preis von Gas,Preis von Gas,MISC,,,de,1
AK-ÖGB-Modell,AK-ÖGB-Modell,MISC,,,de,1
Pipeline-Lecks,Pipeline-Lecks,MISC,-0.5,0.0,de,1
Sächsischen,Sächsischen,MISC,,,de,1
Alle reden von der Pleitewelle,Alle reden von der Pleitewelle,MISC,,,de,1
CO₂-Preis.,CO₂-Preis.,MISC,,,de,1
Experten-Kommission: Wie,Experten-Kommission: Wie,MISC,,,de,1
PennsylvaniaÂ Â n-tv,PennsylvaniaÂ Â n-tv,MISC,,,de,1
Billigflieger-Pionier,Billigflieger-Pionier,MISC,,,de,1
DDR-Oppositionelle,DDR-Oppositionelle,MISC,,,de,1
Dezember-Soforthi…,Dezember-Soforthi…,MISC,,,de,1
Ei…,Ei…,MISC,,,de,1
Energiesicherheit: Warum die Angst vor dem Blackout,Energiesicherheit: Warum die Angst vor dem Blackout,MISC,,,de,1
Energiepolitik: EU-Komission,Energiepolitik: EU-Komission,MISC,,,de,1
nÃ¤chste Jahr,nÃ¤chste Jahr,MISC,,,de,1
Reichspogromnacht,Reichspogromnacht,MISC,,,de,1
Ostsee-Pipeline Nord Stream 1,Ostsee-Pipeline Nord Stream 1,MISC,,,de,1
Wirtschaftsinstitute,Wirtschaftsinstitute,MISC,,,de,1
fÃ¼hrenden,fÃ¼hrenden,MISC,,,de,1
"Google News Schock-Moment
Wolf","Google News Schock-Moment
Wolf",MISC,,,de,1
Wende,Wende,MISC,,,de,1
RIVER 2,RIVER 2,MISC,,,de,1
RIVER 2-Serie,RIVER 2-Serie,MISC,,,de,1
Die dreiteilige Serie,Die dreiteilige Serie,MISC,,,de,1
Gasver…,Gasver…,MISC,,,de,1
Atombeschluss: Die Anti-Atom-Sonne,Atombeschluss: Die Anti-Atom-Sonne,MISC,,,de,1
"Inhaltsverzeichnis
Wenn","Inhaltsverzeichnis
Wenn",MISC,,,de,1
Turbo einz…,Turbo einz…,MISC,,,de,1
Autovermieter Sixt,Autovermieter Sixt,MISC,,,de,1
Corona-Pandemie.,Corona-Pandemie.,MISC,,,de,1
SixtDer,SixtDer,MISC,,,de,1
Right Livelihood Awards,Right Livelihood Awards,MISC,,,de,1
diesem Jahr dem Klimawandel,diesem Jahr dem Klimawandel,MISC,,,de,1
Die Reaktionen,Die Reaktionen,MISC,,,de,1
Millia…,Millia…,MISC,,,de,1
Conjuring,Conjuring,MISC,,,de,1
ZDF.,ZDF.,MISC,,,de,1
Pascal Siggelkow.</em>,Pascal Siggelkow.</em>,MISC,,,de,1
So heizt Deutschland.,So heizt Deutschland.,MISC,,,de,1
"DeutschlandFoto: Dirk Sukow,","DeutschlandFoto: Dirk Sukow,",MISC,,,de,1
Ein schöneres Dankeschön,Ein schöneres Dankeschön,MISC,,,de,1
Museumsschau,Museumsschau,MISC,,,de,1
Vorjahreskonferenz COP26,Vorjahreskonferenz COP26,MISC,,,de,1
Liveticker: +++ 23:46 Scholz,Liveticker: +++ 23:46 Scholz,MISC,,,de,1
